pergunta,provedor,marca,posicao,posicao_diff,sentimento,citada,familia,categoria
Qual a altura ideal de instalação para purificadores de água na cozinha?,ChatGPT,Consul,3.0,2.0,0%,1,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,ChatGPT,Brastemp,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,ChatGPT,Midea,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,ChatGPT,Samsung,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Gemini,Electrolux,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Gemini,Consul,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Gemini,Brastemp,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Gemini,Midea,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Gemini,Samsung,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Google AI Mode,Electrolux,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Google AI Mode,Consul,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Google AI Mode,Brastemp,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Google AI Mode,Midea,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Google AI Mode,Samsung,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Perplexity,Electrolux,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Perplexity,Consul,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Perplexity,Brastemp,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Perplexity,Midea,,,,0,nao classificado,purificador
Qual a altura ideal de instalação para purificadores de água na cozinha?,Perplexity,Samsung,,,,0,nao classificado,purificador
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",All AI Platforms,Electrolux,1.0,,100%,1,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",All AI Platforms,Consul,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",All AI Platforms,Brastemp,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",All AI Platforms,Midea,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",All AI Platforms,Samsung,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",ChatGPT,Electrolux,1.0,new,100%,1,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",ChatGPT,Consul,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",ChatGPT,Brastemp,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",ChatGPT,Midea,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",ChatGPT,Samsung,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Gemini,Electrolux,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Gemini,Consul,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Gemini,Brastemp,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Gemini,Midea,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Gemini,Samsung,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Google AI Mode,Electrolux,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Google AI Mode,Consul,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Google AI Mode,Brastemp,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Google AI Mode,Midea,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Google AI Mode,Samsung,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Perplexity,Electrolux,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Perplexity,Consul,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Perplexity,Brastemp,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Perplexity,Midea,,,,0,aquisicao e comparacao,coccao
"Qual a diferença entre grill elétrico, convecção e vapor em fornos residenciais?",Perplexity,Samsung,,,,0,aquisicao e comparacao,coccao
Qual a distância mínima entre cooktop e coifa?,All AI Platforms,Electrolux,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,All AI Platforms,Consul,2.0,,0%,1,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,All AI Platforms,Brastemp,1.0,,0%,1,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,All AI Platforms,Midea,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,All AI Platforms,Samsung,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,ChatGPT,Electrolux,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,ChatGPT,Consul,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,ChatGPT,Brastemp,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,ChatGPT,Midea,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,ChatGPT,Samsung,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Perplexity,Electrolux,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Perplexity,Consul,2.0,0.0,0%,1,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Perplexity,Brastemp,1.0,0.0,0%,1,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Perplexity,Midea,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Perplexity,Samsung,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Gemini,Electrolux,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Gemini,Consul,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Gemini,Brastemp,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Gemini,Midea,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Gemini,Samsung,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Google AI Mode,Electrolux,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Google AI Mode,Consul,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Google AI Mode,Brastemp,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Google AI Mode,Midea,,,,0,nao classificado,coccao
Qual a distância mínima entre cooktop e coifa?,Google AI Mode,Samsung,,,,0,nao classificado,coccao
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,All AI Platforms,Electrolux,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,All AI Platforms,Consul,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,All AI Platforms,Brastemp,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,All AI Platforms,Midea,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,All AI Platforms,Samsung,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,ChatGPT,Electrolux,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,ChatGPT,Consul,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,ChatGPT,Brastemp,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,ChatGPT,Midea,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,ChatGPT,Samsung,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Gemini,Electrolux,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Gemini,Consul,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Gemini,Brastemp,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Gemini,Midea,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Gemini,Samsung,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Google AI Mode,Electrolux,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Google AI Mode,Consul,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Google AI Mode,Brastemp,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Google AI Mode,Midea,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Google AI Mode,Samsung,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Perplexity,Electrolux,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Perplexity,Consul,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Perplexity,Brastemp,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Perplexity,Midea,,,,0,nao classificado,sem categoria
Qual a potência mínima recomendada para liquidificadores que trituram gelo?,Perplexity,Samsung,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,All AI Platforms,Electrolux,3.0,,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,All AI Platforms,Consul,2.0,,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,All AI Platforms,Brastemp,1.0,,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,All AI Platforms,Midea,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,All AI Platforms,Samsung,6.0,,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Google AI Mode,Electrolux,3.0,new,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Google AI Mode,Consul,2.0,new,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Google AI Mode,Brastemp,1.0,new,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Google AI Mode,Midea,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Google AI Mode,Samsung,6.0,new,0%,1,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Gemini,Electrolux,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Gemini,Consul,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Gemini,Brastemp,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Gemini,Midea,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Gemini,Samsung,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Perplexity,Electrolux,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Perplexity,Consul,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Perplexity,Brastemp,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Perplexity,Midea,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,Perplexity,Samsung,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,ChatGPT,Electrolux,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,ChatGPT,Consul,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,ChatGPT,Brastemp,,,,0,nao classificado,sem categoria
Quando contratar instalação profissional para eletrodomésticos embutidos?,ChatGPT,Midea,,,,0,nao classificado,sem categoria
