fonte,topico,texto,llm,familia,categoria,marcas_mencionadas,n_fontes_citadas,relevancia
prompts_topico_midea,midea,Quais são os produtos da Mide/Midea disponíveis no Brasil e onde posso encontrá-los online?,chatgpt,nao classificado,sem categoria,2,12,91
prompts_topico_midea,midea,Quais são os cupons de desconto Midea válidos hoje e como aplicá-los no checkout?,chatgpt,aquisicao e comparacao,sem categoria,2,19,91
prompts_topico_midea,midea,Quais são as novidades e lançamentos recentes da Mide/Midea no Brasil que eu deveria acompanhar?,chatgpt,nao classificado,sem categoria,2,7,91
prompts_topico_midea,midea,Como saberei se meu ar condicionado Midea é realmente eficiente em consumo de energia?,chatgpt,consumo e eficiencia,ar condicionado,2,12,91
prompts_topico_midea,midea,lava e seca midea 11 kg,google_ai_overview,especificacao produto,lavanderia,2,5,91
prompts_topico_midea,midea,midea ar,google_ai_overview,marca e navegacao,sem categoria,2,12,91
prompts_topico_midea,midea,máquina de lavar da midea,google_ai_overview,nao classificado,lavanderia,2,7,91
prompts_topico_midea,midea,frigobar 93 litros,google_ai_overview,especificacao produto,sem categoria,2,8,91
prompts_topico_midea,midea,"Como escolher a coifa Midea ideal para a minha cozinha levando em conta tamanho, potência e design?",google_ai_mode,aquisicao e comparacao,coccao,2,13,91
prompts_topico_midea,midea,"Quais são as diferenças entre as capacidades das adegas Midea (12, 24 e 34 garrafas) e qual é a melhor escolha para minha casa?",google_ai_mode,aquisicao e comparacao,adega,2,6,91
prompts_topico_midea,midea,frigobar midea 93l 220v,google_ai_overview,nao classificado,sem categoria,1,7,91
prompts_topico_midea,midea,spring media ar condicionado,google_ai_overview,nao classificado,ar condicionado,1,8,91
prompts_topico_midea,midea,inverter midea 9000 btus,google_ai_overview,especificacao produto,ar condicionado,1,7,91
prompts_topico_midea,midea,inverter springer midea 12000,google_ai_overview,especificacao produto,sem categoria,1,9,91
prompts_topico_midea,midea,lava e seca midea 11kg branca,google_ai_overview,especificacao produto,lavanderia,1,10,91
prompts_topico_midea,midea,Como medir o espaço e escolher uma secadora Midea que caiba na lavanderia sem comprometer a eficiência?,chatgpt,aquisicao e comparacao,lavanderia,1,14,91
prompts_topico_midea,midea,Como medir o espaço e escolher uma secadora Midea que caiba na lavanderia sem comprometer a eficiência?,google_ai_mode,aquisicao e comparacao,lavanderia,1,15,91
prompts_topico_midea,midea,Como medir o espaço e escolher uma secadora Midea que caiba na lavanderia sem comprometer a eficiência?,gemini,aquisicao e comparacao,lavanderia,1,0,91
prompts_topico_midea,midea,ar condicionado 12000 inverter midea,google_ai_overview,especificacao produto,ar condicionado,1,9,91
prompts_topico_midea,midea,Existe diferença entre cupom de desconto Midea e cupom de desconto geral para lojas que vendem Midea?,chatgpt,aquisicao e comparacao,sem categoria,1,12,91
prompts_topico_midea,midea,ar condicionado springer midea inverter,google_ai_overview,especificacao produto,ar condicionado,1,12,91
prompts_topico_midea,midea,ar condicionado midea inverter 9000 btus,google_ai_overview,especificacao produto,ar condicionado,1,13,91
prompts_topico_midea,midea,midea freezer,google_ai_overview,marca e navegacao,freezer,1,8,91
prompts_topico_midea,midea,aspirador midea power dust,google_ai_overview,nao classificado,aspirador,1,8,91
prompts_topico_midea,midea,Quais benefícios de ter uma adega climatizada Midea para meus vinhos finos?,chatgpt,nao classificado,ar condicionado,1,12,91
prompts_topico_midea,midea,Quais benefícios de ter uma adega climatizada Midea para meus vinhos finos?,gemini,nao classificado,ar condicionado,1,4,91
prompts_topico_midea,midea,ar condicionado 12000 btus inverter midea,google_ai_overview,especificacao produto,ar condicionado,1,5,91
prompts_topico_midea,midea,ar condicionado midea springer 9000,google_ai_overview,nao classificado,ar condicionado,1,10,91
prompts_topico_midea,midea,forno elétrico midea 80 litros,google_ai_overview,especificacao produto,coccao,1,9,91
prompts_topico_midea,midea,Chaleiras Elétricas Midea,google_ai_mode,nao classificado,sem categoria,1,0,91
prompts_topico_midea,midea,Chaleiras Elétricas Midea,gemini,nao classificado,sem categoria,1,0,91
prompts_topico_midea,midea,midea freezer 100l,google_ai_overview,marca e navegacao,freezer,1,5,91
prompts_topico_midea,midea,Quais são as diferenças entre as chaleiras elétricas Midea de 110v e 220v?,chatgpt,nao classificado,sem categoria,1,12,91
prompts_topico_midea,midea,Quais são as diferenças entre as chaleiras elétricas Midea de 110v e 220v?,google_ai_mode,nao classificado,sem categoria,1,8,91
prompts_topico_midea,midea,Quais são as diferenças entre as chaleiras elétricas Midea de 110v e 220v?,gemini,nao classificado,sem categoria,1,0,91
prompts_topico_midea,midea,cervejeira midea flex,google_ai_overview,nao classificado,sem categoria,1,6,91
prompts_topico_midea,midea,lava e seca da midea,google_ai_overview,especificacao produto,lavanderia,1,9,91
prompts_topico_midea,midea,ar condicionado 110v midea,google_ai_overview,nao classificado,ar condicionado,1,10,91
prompts_topico_midea,midea,¿Cuál ventilador Midea es más eficiente para una habitación de 20 m² y por qué?,chatgpt,nao classificado,sem categoria,1,12,91
prompts_topico_midea,midea,¿Cuál ventilador Midea es más eficiente para una habitación de 20 m² y por qué?,google_ai_mode,nao classificado,sem categoria,1,2,91
prompts_topico_midea,midea,¿Cuál ventilador Midea es más eficiente para una habitación de 20 m² y por qué?,gemini,nao classificado,sem categoria,1,0,91
prompts_topico_midea,midea,freezer horizontal 100 l,google_ai_overview,nao classificado,freezer,1,10,91
prompts_topico_midea,midea,Midea Airvolution Appliances,google_ai_mode,marca e navegacao,sem categoria,1,4,91
prompts_topico_midea,midea,midea lava e seca,google_ai_overview,especificacao produto,lavanderia,1,10,91
prompts_topico_midea,midea,forno eletrico midea 60l,google_ai_overview,nao classificado,coccao,1,6,91
prompts_topico_midea,midea,A HealthGuard da Midea realmente faz diferença no cuidado das roupas ou é só marketing?,chatgpt,nao classificado,sem categoria,1,12,91
prompts_topico_midea,midea,forno de embutir eletrico midea,google_ai_overview,nao classificado,coccao,1,6,91
prompts_topico_midea,midea,Como escolher uma chaleira elétrica Midea segura e eficiente para minha casa?,gemini,aquisicao e comparacao,sem categoria,1,0,91
prompts_topico_midea,midea,Como escolher uma chaleira elétrica Midea segura e eficiente para minha casa?,chatgpt,aquisicao e comparacao,sem categoria,1,13,91
prompts_topico_midea,midea,Como escolher uma chaleira elétrica Midea segura e eficiente para minha casa?,google_ai_mode,aquisicao e comparacao,sem categoria,1,4,91
prompts_topico_midea,midea,manual lavadora midea inverter smart 11kg,google_ai_overview,manual e uso,lavanderia,1,5,91
prompts_topico_midea,midea,ar condicionado midea 9000 btu,google_ai_overview,especificacao produto,ar condicionado,1,5,91
prompts_topico_midea,midea,Quais são as diferenças entre os modelos de aspiradores de pó Midea sem fio e com fio?,gemini,nao classificado,aspirador,1,0,91
prompts_topico_midea,midea,Quais são as diferenças entre os modelos de aspiradores de pó Midea sem fio e com fio?,chatgpt,nao classificado,aspirador,1,11,91
prompts_topico_midea,midea,Quais são as diferenças entre os modelos de aspiradores de pó Midea sem fio e com fio?,google_ai_mode,nao classificado,aspirador,1,9,91
prompts_topico_midea,midea,midea mras22,google_ai_overview,marca e navegacao,sem categoria,1,9,91
prompts_topico_midea,midea,freezer midea 150l,google_ai_overview,nao classificado,freezer,1,7,91
prompts_topico_midea,midea,midea healthguard 11kg,google_ai_overview,especificacao produto,sem categoria,1,8,91
prompts_topico_midea,midea,springer midea inverter,google_ai_overview,especificacao produto,sem categoria,1,8,91
prompts_topico_midea,midea,máquina de lavar midea healthguard smart 11kg titanium mf200w110wb/gk,google_ai_overview,conectividade e smart,lavanderia,1,9,91
prompts_topico_midea,midea,Quais são as características mais importantes ao escolher um micro-ondas Midea (ex.: 20 L vs 35 L) para uso diário?,google_ai_mode,aquisicao e comparacao,coccao,1,21,91
prompts_topico_midea,midea,Quais são as características mais importantes ao escolher um micro-ondas Midea (ex.: 20 L vs 35 L) para uso diário?,gemini,aquisicao e comparacao,coccao,1,0,91
prompts_topico_midea,midea,Quais são as características mais importantes ao escolher um micro-ondas Midea (ex.: 20 L vs 35 L) para uso diário?,chatgpt,aquisicao e comparacao,coccao,1,12,91
prompts_topico_midea,midea,Como funciona a garantia e o suporte técnico da Mide/Midea no Brasil?,chatgpt,garantia,sem categoria,1,13,91
prompts_topico_midea,midea,midea 12000 btus,google_ai_overview,especificacao produto,ar condicionado,1,9,91
prompts_topico_midea,midea,split midea inverter,google_ai_overview,especificacao produto,ar condicionado,1,8,91
prompts_topico_midea,midea,Como escolher entre lava e seca de 11kg vs modelos menores da Midea?,gemini,aquisicao e comparacao,lavanderia,1,0,91
prompts_topico_midea,midea,Como escolher entre lava e seca de 11kg vs modelos menores da Midea?,google_ai_mode,aquisicao e comparacao,lavanderia,1,6,91
prompts_topico_midea,midea,Como escolher entre lava e seca de 11kg vs modelos menores da Midea?,chatgpt,aquisicao e comparacao,lavanderia,1,12,91
prompts_topico_midea,midea,midea frigobar 93l,google_ai_overview,marca e navegacao,sem categoria,1,7,91
prompts_topico_midea,midea,maquina de lavar roupas midea,google_ai_overview,nao classificado,lavanderia,1,10,91
prompts_topico_midea,midea,lava e seca mf200,google_ai_overview,especificacao produto,lavanderia,1,13,91
prompts_topico_midea,midea,fornos elétricos de embutir Midea,gemini,nao classificado,coccao,1,0,91
prompts_topico_midea,midea,midea micro ondas,google_ai_overview,marca e navegacao,coccao,1,6,91
prompts_topico_midea,midea,midea springer inverter,google_ai_overview,especificacao produto,sem categoria,1,9,91
prompts_topico_midea,midea,ar midea 9000 btus,google_ai_overview,especificacao produto,ar condicionado,1,7,91
prompts_topico_midea,midea,lava e seca midea 11kg healthguard smart,google_ai_overview,conectividade e smart,lavanderia,1,14,91
prompts_topico_midea,midea,ar condicionado midea 9000 btus preço,google_ai_overview,aquisicao e comparacao,ar condicionado,1,11,91
prompts_topico_midea,midea,ar midea 12000 btus,google_ai_overview,especificacao produto,ar condicionado,1,7,91
prompts_topico_midea,midea,A cervejeira Midea 96l funciona em 220v ou 110v e como saber a voltagem correta?,gemini,nao classificado,sem categoria,1,1,91
prompts_topico_midea,midea,A cervejeira Midea 96l funciona em 220v ou 110v e como saber a voltagem correta?,chatgpt,nao classificado,sem categoria,1,15,91
prompts_topico_midea,midea,Quais são as vantagens de ter uma secadora Midea 220V em apartamento?,google_ai_mode,nao classificado,lavanderia,1,11,91
prompts_topico_midea,midea,Quais são as vantagens de ter uma secadora Midea 220V em apartamento?,gemini,nao classificado,lavanderia,1,0,91
prompts_topico_midea,midea,Quais são as vantagens de ter uma secadora Midea 220V em apartamento?,chatgpt,nao classificado,lavanderia,1,15,91
prompts_topico_midea,midea,Quais são as diferenças entre os modelos de coifa Midea de 60 cm e 90 cm?,gemini,nao classificado,coccao,1,0,91
prompts_topico_midea,midea,ar condicionado split inverter 12000 btus midea,google_ai_overview,especificacao produto,ar condicionado,1,7,91
prompts_topico_midea,midea,forno de embutir a gas midea,google_ai_overview,nao classificado,coccao,1,5,91
prompts_topico_midea,midea,midea microondas,google_ai_overview,marca e navegacao,coccao,1,8,91
prompts_topico_midea,midea,Quais lojas no Brasil vendem Frigobar Midea e quais são as melhores ofertas atuais?,chatgpt,aquisicao e comparacao,sem categoria,1,15,91
prompts_topico_midea,midea,freezer vertical midea 150 litros,google_ai_overview,especificacao produto,freezer,1,3,91
prompts_topico_midea,midea,coifas Midea,gemini,nao classificado,coccao,1,0,91
prompts_topico_midea,midea,coifas Midea,google_ai_mode,nao classificado,coccao,1,7,91
prompts_topico_midea,midea,midea ar condicionado inverter,google_ai_overview,especificacao produto,ar condicionado,1,7,91
prompts_topico_midea,midea,Grupo Mide Brasil,gemini,nao classificado,sem categoria,1,0,91
prompts_topico_midea,midea,ar-condicionado midea,google_ai_overview,nao classificado,ar condicionado,1,12,91
prompts_topico_midea,midea,midea 100 litros,google_ai_overview,especificacao produto,sem categoria,1,4,91
prompts_topico_midea,midea,midea ar-condicionado inverter,google_ai_overview,especificacao produto,ar condicionado,1,5,91
prompts_topico_midea,midea,ar condicionado inverter midea 12000,google_ai_overview,especificacao produto,ar condicionado,1,3,91
prompts_topico_midea,midea,ar-condicionado springer midea,google_ai_overview,nao classificado,ar condicionado,1,9,91
prompts_topico_midea,midea,midea inverter smart,google_ai_overview,conectividade e smart,sem categoria,1,11,91
prompts_topico_midea,midea,ar condicionado midea split,google_ai_overview,nao classificado,ar condicionado,1,12,91
prompts_topico_midea,midea,midea micro-ondas,google_ai_overview,nao classificado,coccao,1,12,91
prompts_topico_midea,midea,Qual é a melhor opção da Midea para manter bebidas geladas sem congelar?,chatgpt,aquisicao e comparacao,sem categoria,1,13,91
prompts_topico_midea,midea,Qual é a melhor opção da Midea para manter bebidas geladas sem congelar?,google_ai_mode,aquisicao e comparacao,sem categoria,1,5,91
prompts_topico_midea,midea,Qual é a melhor opção da Midea para manter bebidas geladas sem congelar?,gemini,aquisicao e comparacao,sem categoria,1,0,91
prompts_topico_midea,midea,microondas midea 20 litros espelhado,google_ai_overview,especificacao produto,coccao,1,5,91
prompts_topico_midea,midea,"Quais são as diferenças entre os modelos Frigobar Midea 45L, 93L e Retro?",google_ai_mode,nao classificado,sem categoria,1,14,91
prompts_topico_midea,midea,"Quais são as diferenças entre os modelos Frigobar Midea 45L, 93L e Retro?",chatgpt,nao classificado,sem categoria,1,12,91
prompts_topico_midea,midea,"Quais são as diferenças entre os modelos Frigobar Midea 45L, 93L e Retro?",gemini,nao classificado,sem categoria,1,0,91
prompts_topico_midea,midea,midea healthguard,google_ai_overview,marca e navegacao,sem categoria,1,8,91
